3.916750000000000000e+03 1.523862169060943828e+01
3.938500000000000000e+03 1.574654139193360791e+01
3.960250000000000000e+03 1.605348188656446951e+01
3.982000000000000000e+03 1.647436036994550079e+01
4.003750000000000000e+03 1.698010560983354367e+01
4.025500000000000000e+03 1.750296028440699558e+01
4.047250000000000000e+03 1.810966182081472908e+01
4.069000000000000000e+03 1.899304041565633483e+01
4.090750000000000000e+03 1.966413354912869238e+01
4.112500000000000000e+03 2.031115540672815456e+01
4.134250000000000000e+03 2.137519473042051388e+01
4.156000000000000000e+03 2.207405622329574157e+01
4.177750000000000000e+03 2.311179399327667738e+01
4.199500000000000000e+03 2.408621908215130958e+01
4.221250000000000000e+03 2.524885074876840818e+01
4.243000000000000000e+03 2.655218971290672059e+01
4.264750000000000000e+03 2.843595530086247081e+01
4.286500000000000000e+03 3.253367772517523804e+01
4.308250000000000000e+03 4.248191940095307473e+01
4.330000000000000000e+03 6.766305731057263984e+01
4.351750000000000000e+03 1.260317860837728716e+02
4.373500000000000000e+03 2.464299086972471571e+02
4.395250000000000000e+03 4.627018177951673010e+02
4.417000000000000000e+03 7.931370693473423898e+02
4.438750000000000000e+03 1.217271058534236545e+03
4.460500000000000000e+03 1.657362484638175147e+03
4.482250000000000000e+03 1.995367408344134674e+03
4.504000000000000000e+03 2.120418768519715286e+03
4.525750000000000000e+03 1.985776988504476094e+03
4.547500000000000000e+03 1.640279108856709399e+03
4.569250000000000000e+03 1.195117351952079389e+03
4.591000000000000000e+03 7.687247053037592650e+02
4.612750000000000000e+03 4.376714071115122238e+02
4.634500000000000000e+03 2.219022434516005546e+02
4.656250000000000000e+03 1.023234371482355130e+02
4.678000000000000000e+03 4.521715041116487299e+01
4.699750000000000000e+03 2.206022702612175124e+01
4.721500000000000000e+03 1.509963713229189253e+01
4.743250000000000000e+03 1.544602605525416728e+01
4.765000000000000000e+03 2.302354342042788460e+01
4.786750000000000000e+03 3.959352657297100109e+01
4.808500000000000000e+03 6.970399408150446163e+01
4.830250000000000000e+03 1.144829265922737278e+02
4.852000000000000000e+03 1.705166226275715928e+02
4.873750000000000000e+03 2.277705623439032649e+02
4.895500000000000000e+03 2.713468584767825860e+02
4.917250000000000000e+03 2.873467893119333212e+02
4.939000000000000000e+03 2.699880391237312551e+02
4.960750000000000000e+03 2.255094193389174677e+02
4.982500000000000000e+03 1.673823983439341987e+02
5.004250000000000000e+03 1.107353899485682831e+02
5.026000000000000000e+03 6.569497216752516522e+01
5.047750000000000000e+03 3.544149211701397917e+01
5.069500000000000000e+03 1.809601167930600596e+01
5.091250000000000000e+03 9.421140707875991893e+00
5.113000000000000000e+03 5.734814950856857330e+00
5.134750000000000000e+03 4.323282116744579184e+00
5.156500000000000000e+03 2.686644658180785683e+00
5.178250000000000000e+03 1.047857006861904638e+00
5.200000000000000000e+03 1.219149632135033828e-02
5.221750000000000000e+03 4.229205620034287572e-03
5.243500000000000000e+03 5.028499593340455265e-01
5.265250000000000000e+03 2.529714226255980747e-01
5.287000000000000000e+03 3.605135736670520789e-03
5.308750000000000000e+03 4.656575332843791194e-03
5.330500000000000000e+03 6.135909684717547573e-03
5.352250000000000000e+03 7.934556249141204790e-03
5.374000000000000000e+03 9.761757318442559894e-03
5.395750000000000000e+03 1.120156830763156634e-02
5.417500000000000000e+03 1.187432760807712040e-02
5.439250000000000000e+03 1.161183662926265972e-02
5.461000000000000000e+03 1.056497151945874104e-02
5.482750000000000000e+03 9.103734610036084626e-03
5.504500000000000000e+03 7.649820497843297720e-03
5.526250000000000000e+03 6.509396044956003956e-03
5.548000000000000000e+03 5.802627757124641933e-03
5.569750000000000000e+03 5.495694764158911248e-03
5.591500000000000000e+03 5.480398943616090687e-03
5.613250000000000000e+03 5.643583090591970317e-03
5.635000000000000000e+03 5.901539257009055447e-03
5.656750000000000000e+03 6.205100695447288150e-03
5.678500000000000000e+03 6.531285600491492857e-03
5.700250000000000000e+03 6.873286014093669093e-03
5.722000000000000000e+03 7.232298420979386619e-03
5.743750000000000000e+03 7.612419337546337712e-03
5.765500000000000000e+03 8.017714492279625488e-03
5.787250000000000000e+03 8.451098191399329315e-03
5.809000000000000000e+03 8.914388164176181850e-03
5.830750000000000000e+03 9.408713422225215700e-03
5.852500000000000000e+03 9.934653101195956015e-03
5.874250000000000000e+03 1.049202371274580992e-02
5.896000000000000000e+03 1.107972993038157210e-02
5.917750000000000000e+03 1.169617484780802880e-02
5.939500000000000000e+03 1.234030838415005327e-02
5.961250000000000000e+03 1.301275033826264013e-02
5.983000000000000000e+03 1.371650868720167282e-02
6.004750000000000000e+03 1.445630846142274134e-02
6.026500000000000000e+03 1.523759758966564820e-02
6.048250000000000000e+03 1.606586087605934091e-02
6.070000000000000000e+03 1.694760598437709820e-02
6.091750000000000000e+03 1.789480946843482329e-02
6.113500000000000000e+03 1.893601638379982174e-02
6.135250000000000000e+03 2.013972154652034219e-02
6.157000000000000000e+03 2.165769019643922974e-02
6.178750000000000000e+03 2.379382050295830026e-02
6.200500000000000000e+03 2.709202074907541419e-02
6.222250000000000000e+03 3.240824029133977657e-02
6.244000000000000000e+03 4.088857942509784016e-02
6.265750000000000000e+03 5.374051540652606540e-02
6.287500000000000000e+03 7.171269383767693573e-02
6.309250000000000000e+03 9.435126316131063617e-02
6.331000000000000000e+03 1.193612362601019078e-01
6.352750000000000000e+03 1.425851950638691856e-01
6.374500000000000000e+03 1.590384620841098773e-01
6.396250000000000000e+03 1.646850228722938347e-01
6.418000000000000000e+03 1.581418203275625767e-01
6.439750000000000000e+03 1.416735536837885334e-01
6.461500000000000000e+03 1.199262088671670945e-01
6.483250000000000000e+03 9.812728925654071177e-02
6.505000000000000000e+03 8.022991472583572425e-02
6.526750000000000000e+03 6.802215246791730452e-02
6.548500000000000000e+03 6.135388258162073616e-02
6.570250000000000000e+03 5.898987711554025404e-02
6.592000000000000000e+03 5.946510240586120460e-02
6.613750000000000000e+03 6.158953876841104930e-02
6.635500000000000000e+03 6.458714002106255569e-02
6.657250000000000000e+03 6.802722446445680360e-02
6.679000000000000000e+03 7.170388106247574389e-02
6.700750000000000000e+03 7.554030854663465466e-02
6.722500000000000000e+03 7.953289911139753421e-02
6.744250000000000000e+03 8.371361137297923805e-02
6.766000000000000000e+03 8.812671628144502778e-02
6.787750000000000000e+03 9.281341578827198568e-02
6.809500000000000000e+03 9.780921708125830949e-02
6.831250000000000000e+03 1.031642891530608480e-01
6.853000000000000000e+03 1.090167759941708947e-01
6.874750000000000000e+03 1.158037074849909281e-01
6.896500000000000000e+03 1.248034130476737280e-01
6.918250000000000000e+03 1.393522444658328863e-01
6.940000000000000000e+03 1.671425639107220196e-01
6.961750000000000000e+03 2.236798938645128687e-01
6.983500000000000000e+03 3.358531315745996171e-01
7.005250000000000000e+03 5.426315677270591165e-01
7.027000000000000000e+03 8.882641059633455960e-01
7.048750000000000000e+03 1.404466688798257756e+00
7.070500000000000000e+03 2.084092642475846802e+00
7.092250000000000000e+03 2.858230270351752367e+00
7.114000000000000000e+03 3.594668415406053530e+00
7.135750000000000000e+03 4.129746260175876316e+00
7.157500000000000000e+03 4.326604852995135531e+00
7.179250000000000000e+03 4.129230714162532401e+00
7.201000000000000000e+03 3.597262117142424387e+00
7.222750000000000000e+03 2.868567039344818603e+00
7.244500000000000000e+03 2.107170011462039305e+00
7.266250000000000000e+03 1.445133825142276507e+00
7.288000000000000000e+03 9.508484377432449008e-01
7.309750000000000000e+03 6.305912153375867746e-01
7.331500000000000000e+03 4.513726886325873933e-01
7.353250000000000000e+03 3.672909816700262176e-01
7.375000000000000000e+03 3.376082269315309747e-01
7.396750000000000000e+03 3.340460994836433883e-01
7.418500000000000000e+03 3.405682153709652105e-01
7.440250000000000000e+03 3.501545485672447611e-01
7.462000000000000000e+03 3.610050583419834314e-01
7.483750000000000000e+03 3.737305049307708682e-01
7.505500000000000000e+03 3.895067671582523317e-01
7.527250000000000000e+03 4.090720796112889968e-01
7.549000000000000000e+03 4.324067067386716534e-01
7.570750000000000000e+03 4.588289070253744328e-01
7.592500000000000000e+03 4.872699480939651218e-01
7.614250000000000000e+03 5.165362512133808703e-01
7.636000000000000000e+03 5.455678287718233044e-01
7.657750000000000000e+03 5.735363406577578260e-01
7.679500000000000000e+03 6.000360654178427122e-01
7.701250000000000000e+03 6.252142447169830586e-01
7.723000000000000000e+03 6.499408606557219859e-01
7.744750000000000000e+03 6.756393628140063834e-01
7.766500000000000000e+03 7.043104618381983428e-01
7.788250000000000000e+03 7.390390482321193000e-01
7.810000000000000000e+03 7.859515474160170267e-01
7.831750000000000000e+03 8.629285386555187731e-01
7.853500000000000000e+03 9.962445430047742745e-01
7.875250000000000000e+03 1.263278942978563135e+00
7.897000000000000000e+03 1.810618462389470773e+00
7.918750000000000000e+03 2.901881426763043947e+00
7.940500000000000000e+03 4.950961619654821178e+00
7.962250000000000000e+03 8.545419187221169111e+00
7.984000000000000000e+03 1.435535954503484035e+01
8.005750000000000000e+03 2.294781462721996235e+01
8.027500000000000000e+03 3.446349992233221116e+01
8.049250000000000000e+03 4.826170848315923934e+01
8.071000000000000000e+03 6.271858797839782085e+01
8.092750000000000000e+03 7.538230625392151296e+01
8.114500000000000000e+03 8.360462101466012541e+01
8.136250000000000000e+03 8.539974144837680115e+01
8.158000000000000000e+03 8.016860934102395220e+01
8.179750000000000000e+03 6.915103319508247637e+01
8.201500000000000000e+03 5.475761417986868906e+01
8.223250000000000000e+03 3.978399185026700735e+01
8.245000000000000000e+03 2.652674278604083469e+01
8.266750000000000000e+03 1.624818534079304655e+01
8.288500000000000000e+03 9.187367507240445264e+00
8.310250000000000000e+03 4.867870762175931176e+00
8.332000000000000000e+03 2.517198896495164373e+00
8.353750000000000000e+03 1.389455635712742110e+00
8.375500000000000000e+03 9.262426605884119812e-01
8.397250000000000000e+03 7.647926599361816180e-01
8.419000000000000000e+03 7.053366071113775781e-01
8.440750000000000000e+03 6.541295510013299674e-01
8.462500000000000000e+03 5.811592032263065422e-01
8.484250000000000000e+03 4.883368422906683715e-01
8.506000000000000000e+03 3.904103058320673170e-01
8.527750000000000000e+03 3.026342771934940057e-01
8.549500000000000000e+03 2.345363207918398363e-01
8.571250000000000000e+03 1.886217048272206820e-01
8.593000000000000000e+03 1.621948247258583331e-01
8.614750000000000000e+03 1.502043131341149196e-01
8.636500000000000000e+03 1.475670176245403031e-01
8.658250000000000000e+03 1.503728249853771015e-01
8.680000000000000000e+03 1.561247072760301169e-01
8.701750000000000000e+03 1.634648687788272381e-01
8.723500000000000000e+03 1.717774210975180071e-01
8.745250000000000000e+03 1.808685862406317346e-01
8.767000000000000000e+03 1.907666931687032053e-01
8.788750000000000000e+03 2.016056460689335528e-01
8.810500000000000000e+03 2.135408807862937963e-01
8.832250000000000000e+03 2.266691733201397496e-01
8.854000000000000000e+03 2.409663722915479089e-01
8.875750000000000000e+03 2.563075610881477284e-01
8.897500000000000000e+03 2.726879890944115536e-01
8.919250000000000000e+03 2.908087272427350989e-01
8.941000000000000000e+03 3.503321795326457821e-01
8.962750000000000000e+03 3.462407063947096630e-01
8.984500000000000000e+03 5.063344486014396129e-01
9.006250000000000000e+03 5.779146755490988108e-01
9.028000000000000000e+03 6.850450695676643109e-01
9.049750000000000000e+03 1.135406879826949655e+00
9.071500000000000000e+03 1.615692995195592285e+00
9.093250000000000000e+03 2.298822324950173357e+00
9.115000000000000000e+03 3.180371411689409733e+00
9.136750000000000000e+03 4.426851858572239173e+00
9.158500000000000000e+03 5.961339737009017092e+00
9.180250000000000000e+03 7.755387031688464106e+00
9.202000000000000000e+03 1.002404225627395995e+01
9.223750000000000000e+03 1.268005379706808533e+01
9.245500000000000000e+03 1.562021286230748451e+01
9.267250000000000000e+03 1.865471967466830705e+01
9.289000000000000000e+03 2.129255515745364491e+01
9.310750000000000000e+03 2.305424092183588769e+01
9.332500000000000000e+03 2.363586593937712266e+01
9.354250000000000000e+03 2.280594934056833623e+01
9.376000000000000000e+03 2.083682814956255314e+01
9.397750000000000000e+03 1.837816539715014841e+01
9.419500000000000000e+03 1.567818158478101509e+01
9.441250000000000000e+03 1.334964405852037928e+01
9.463000000000000000e+03 1.181823589587333778e+01
9.484750000000000000e+03 1.093908675114175111e+01
9.506500000000000000e+03 1.066901231702300556e+01
9.528250000000000000e+03 1.120717655031629256e+01
9.550000000000000000e+03 1.221232504407960739e+01
9.571750000000000000e+03 1.336410354130453548e+01
9.593500000000000000e+03 1.458578035194416067e+01
9.615250000000000000e+03 1.535454426026468333e+01
9.637000000000000000e+03 1.531044386158685455e+01
9.658750000000000000e+03 1.439618806825394337e+01
9.680500000000000000e+03 1.263627468876615012e+01
9.702250000000000000e+03 1.031593427509555383e+01
9.724000000000000000e+03 7.883437199173524590e+00
9.745750000000000000e+03 5.609809906130851509e+00
9.767500000000000000e+03 3.742252078929589221e+00
9.789250000000000000e+03 2.458247894522656907e+00
9.811000000000000000e+03 1.570395387424586620e+00
9.832750000000000000e+03 1.010948875233370403e+00
9.854500000000000000e+03 7.943374841246949591e-01
9.876250000000000000e+03 6.470106505402845043e-01
9.898000000000000000e+03 5.734187823221277291e-01
9.919750000000000000e+03 3.701277027326038138e-01
9.941500000000000000e+03 4.035867687919457714e-01
9.963250000000000000e+03 3.790433186874193616e-01
9.985000000000000000e+03 2.265794048598018251e-01
1.000675000000000000e+04 1.766192743700797652e-01
1.002850000000000000e+04 1.311759196668615401e-01
1.005025000000000000e+04 9.337228610304081078e-02
1.007200000000000000e+04 6.463219246304882648e-02
1.009375000000000000e+04 4.468961243421172569e-02
1.011550000000000000e+04 3.211403440819353416e-02
1.013725000000000000e+04 2.499512293421221262e-02
1.015900000000000000e+04 2.150293723669619017e-02
1.018075000000000000e+04 2.019679774887236934e-02
1.020250000000000000e+04 2.010061958313306626e-02
1.022425000000000000e+04 2.063680130786254077e-02
1.024600000000000000e+04 2.151491039323905063e-02
1.026775000000000000e+04 2.263910383326183176e-02
1.028950000000000000e+04 2.406213429659017841e-02
1.031125000000000000e+04 2.598813846584219905e-02
1.033300000000000000e+04 2.880868760327677178e-02
1.035475000000000000e+04 3.313883529735732469e-02
1.037650000000000000e+04 3.980051747926602324e-02
1.039825000000000000e+04 4.969132357533784239e-02
1.042000000000000000e+04 6.349936206318321230e-02
1.044175000000000000e+04 8.129563862336595947e-02
1.046350000000000000e+04 1.021398283762280507e-01
1.048525000000000000e+04 1.239172150871910572e-01
1.050700000000000000e+04 1.436089559787227798e-01
1.052875000000000000e+04 1.580501027318843843e-01
1.055050000000000000e+04 1.650091934155480944e-01
1.057225000000000000e+04 1.641878946229813063e-01
1.059400000000000000e+04 1.583331211311049536e-01
1.061575000000000000e+04 1.534135696115534464e-01
1.063750000000000000e+04 1.591948734453096925e-01
1.065925000000000000e+04 1.897930878204815708e-01
1.068100000000000000e+04 2.640584045369434585e-01
1.070275000000000000e+04 4.047670681795640935e-01
1.072450000000000000e+04 6.351092657784009887e-01
1.074625000000000000e+04 9.714296903117293214e-01
1.076800000000000000e+04 1.413021405464548463e+00
1.078975000000000000e+04 1.932411869469623289e+00
1.081150000000000000e+04 2.471641933540027480e+00
1.083325000000000000e+04 2.949357463647754418e+00
1.085500000000000000e+04 3.279486248920554292e+00
1.087675000000000000e+04 3.396233289623952434e+00
1.089850000000000000e+04 3.273342034783006227e+00
1.092025000000000000e+04 2.940524475168953433e+00
1.094200000000000000e+04 2.465819130161443606e+00
1.096375000000000000e+04 1.937849101386568629e+00
1.098550000000000000e+04 1.441269323440278027e+00
1.100725000000000000e+04 1.038579414684438929e+00
1.102900000000000000e+04 7.633413615896219584e-01
1.105075000000000000e+04 6.236837569205122556e-01
1.107250000000000000e+04 6.108626387734749086e-01
1.109425000000000000e+04 7.072887040860063035e-01
1.111600000000000000e+04 8.905968203713593434e-01
1.113775000000000000e+04 1.133957864142274730e+00
1.115950000000000000e+04 1.405027932388473566e+00
1.118125000000000000e+04 1.666019029490932946e+00
1.120300000000000000e+04 1.877182632627018677e+00
1.122475000000000000e+04 2.002678935323226384e+00
1.124650000000000000e+04 2.020324247764705206e+00
1.126825000000000000e+04 1.924910268414242287e+00
1.129000000000000000e+04 1.729919443768581200e+00
1.131175000000000000e+04 1.466765049421791867e+00
1.133350000000000000e+04 1.173683927623000445e+00
1.135525000000000000e+04 8.877956780102270740e-01
1.137700000000000000e+04 6.375547102570456870e-01
1.139875000000000000e+04 4.390037068220406513e-01
1.142050000000000000e+04 2.962359588703568636e-01
1.144225000000000000e+04 2.048147504645109196e-01
1.146400000000000000e+04 1.561343054957897158e-01
1.148575000000000000e+04 1.408616039246110563e-01
1.150750000000000000e+04 1.505088609977783265e-01
1.152925000000000000e+04 1.774297674665424318e-01
1.155100000000000000e+04 2.140211240400135551e-01
1.157275000000000000e+04 2.521727737585910400e-01
1.159450000000000000e+04 2.836185616429914846e-01
1.161625000000000000e+04 3.012017890399087960e-01
1.163800000000000000e+04 3.003961607838424031e-01
1.165975000000000000e+04 2.806279069743806698e-01
1.168150000000000000e+04 2.453555572588457245e-01
1.170325000000000000e+04 2.006113686624438341e-01
1.172500000000000000e+04 1.533286194023370796e-01
1.174675000000000000e+04 1.095193225655862190e-01
1.176850000000000000e+04 7.309577366415453969e-02
1.179025000000000000e+04 4.558113040968367335e-02
1.181200000000000000e+04 2.655457031259689932e-02
1.183375000000000000e+04 1.445213215539578253e-02
1.185550000000000000e+04 7.347574787767737273e-03
1.187725000000000000e+04 3.489463673824498742e-03
1.189900000000000000e+04 1.547961771144045146e-03
1.192075000000000000e+04 6.414068872788046462e-04
1.194250000000000000e+04 2.482356569414242986e-04
1.196425000000000000e+04 8.972994592885341549e-05
1.198600000000000000e+04 3.029277360888050840e-05
1.200775000000000000e+04 9.551133102596719390e-06
1.202950000000000000e+04 2.812360311035547943e-06
1.205125000000000000e+04 7.733451684131145067e-07
1.207300000000000000e+04 1.985859373843979100e-07
1.209475000000000000e+04 4.761928591475050431e-08
1.211650000000000000e+04 1.066260627786757121e-08
1.213825000000000000e+04 2.229344057657851298e-09
1.216000000000000000e+04 4.352226591823094058e-10
1.218175000000000000e+04 7.933308696422127585e-11
1.220350000000000000e+04 1.350186651481885353e-11
1.222525000000000000e+04 2.145449964869015679e-12
1.224700000000000000e+04 3.182856144464842605e-13
1.226875000000000000e+04 4.408379618602031000e-14
1.229050000000000000e+04 5.700251826960581991e-15
1.231225000000000000e+04 6.881012032702548906e-16
1.233400000000000000e+04 7.754331450490290226e-17
1.235575000000000000e+04 8.157576097121076994e-18
1.237750000000000000e+04 8.011134189205207053e-19
1.239925000000000000e+04 7.344035202191206181e-20
1.242100000000000000e+04 6.284569461132203791e-21
1.244275000000000000e+04 5.020059924017659990e-22
1.246450000000000000e+04 3.743068634565384805e-23
1.248625000000000000e+04 2.605106562673303985e-24
1.250800000000000000e+04 1.692371318994233734e-25
1.252975000000000000e+04 1.026200617658577626e-26
1.255150000000000000e+04 5.808040785357940448e-28
1.257325000000000000e+04 3.068191406724650257e-29
1.259500000000000000e+04 1.512814177800826413e-30
1.261675000000000000e+04 6.962004450685365062e-32
1.263850000000000000e+04 2.990364216486340312e-33
